#twotheta, yobs, ycal, bkg, diff
2.680000e+001,4.800000e+001,5.360505e+001,5.295247e+001,-5.605051e+000
2.682000e+001,5.400000e+001,5.361880e+001,5.296966e+001,3.812037e-001
2.684000e+001,4.800000e+001,5.363248e+001,5.298633e+001,-5.632475e+000
2.686000e+001,4.800000e+001,5.364605e+001,5.300249e+001,-5.646047e+000
2.688000e+001,3.800000e+001,5.365948e+001,5.301814e+001,-1.565948e+001
2.690000e+001,5.600000e+001,5.367274e+001,5.303328e+001,2.327264e+000
2.692000e+001,6.100000e+001,5.368580e+001,5.304794e+001,7.314204e+000
2.694000e+001,4.900000e+001,5.369863e+001,5.306210e+001,-4.698634e+000
2.696000e+001,4.000000e+001,5.371123e+001,5.307578e+001,-1.371123e+001
2.698000e+001,4.900000e+001,5.372357e+001,5.308898e+001,-4.723573e+000
2.700000e+001,5.500000e+001,5.373564e+001,5.310170e+001,1.264356e+000
2.702000e+001,5.800000e+001,5.374743e+001,5.311397e+001,4.252567e+000
2.704000e+001,6.100000e+001,5.375893e+001,5.312577e+001,7.241067e+000
2.706000e+001,6.400000e+001,5.377013e+001,5.313712e+001,1.022987e+001
2.708000e+001,7.000000e+001,5.378103e+001,5.314802e+001,1.621897e+001
2.710000e+001,4.700000e+001,5.379162e+001,5.315849e+001,-6.791625e+000
2.712000e+001,5.500000e+001,5.380191e+001,5.316851e+001,1.198094e+000
2.714000e+001,6.000000e+001,5.381188e+001,5.317811e+001,6.188124e+000
2.716000e+001,6.100000e+001,5.382153e+001,5.318729e+001,7.178467e+000
2.718000e+001,5.100000e+001,5.383088e+001,5.319604e+001,-2.830877e+000
2.720000e+001,6.100000e+001,5.383991e+001,5.320439e+001,7.160090e+000
2.722000e+001,4.700000e+001,5.384863e+001,5.321233e+001,-6.848632e+000
2.724000e+001,6.000000e+001,5.385705e+001,5.321988e+001,6.142954e+000
2.726000e+001,5.000000e+001,5.386515e+001,5.322703e+001,-3.865154e+000
2.728000e+001,5.200000e+001,5.387296e+001,5.323380e+001,-1.872960e+000
2.730000e+001,6.700000e+001,5.388047e+001,5.324018e+001,1.311953e+001
2.732000e+001,6.100000e+001,5.388768e+001,5.324619e+001,7.112324e+000
2.734000e+001,6.100000e+001,5.389459e+001,5.325184e+001,7.105406e+000
2.736000e+001,5.100000e+001,5.390122e+001,5.325712e+001,-2.901223e+000
2.738000e+001,5.100000e+001,5.390757e+001,5.326204e+001,-2.907570e+000
2.740000e+001,5.800000e+001,5.391364e+001,5.326662e+001,4.086363e+000
2.742000e+001,4.900000e+001,5.391943e+001,5.327085e+001,-4.919430e+000
2.744000e+001,5.700000e+001,5.392495e+001,5.327475e+001,3.075046e+000
2.746000e+001,5.000000e+001,5.393021e+001,5.327831e+001,-3.930213e+000
2.748000e+001,6.300000e+001,5.393521e+001,5.328155e+001,9.064787e+000
2.750000e+001,6.600000e+001,5.393996e+001,5.328446e+001,1.206004e+001
2.752000e+001,6.700000e+001,5.394446e+001,5.328707e+001,1.305554e+001
2.754000e+001,6.400000e+001,5.394871e+001,5.328937e+001,1.005129e+001
2.756000e+001,6.100000e+001,5.395273e+001,5.329136e+001,7.047275e+000
2.758000e+001,6.700000e+001,5.395651e+001,5.329306e+001,1.304349e+001
2.760000e+001,5.000000e+001,5.396006e+001,5.329448e+001,-3.960064e+000
2.762000e+001,6.700000e+001,5.396340e+001,5.329561e+001,1.303660e+001
2.764000e+001,7.100000e+001,5.396652e+001,5.329646e+001,1.703348e+001
2.766000e+001,7.200000e+001,5.396943e+001,5.329704e+001,1.803057e+001
2.768000e+001,6.300000e+001,5.397213e+001,5.329736e+001,9.027868e+000
2.770000e+001,4.900000e+001,5.397464e+001,5.329742e+001,-4.974639e+000
2.772000e+001,7.300000e+001,5.397695e+001,5.329723e+001,1.902305e+001
2.774000e+001,6.100000e+001,5.397908e+001,5.329679e+001,7.020918e+000
2.776000e+001,7.100000e+001,5.398103e+001,5.329611e+001,1.701897e+001
2.778000e+001,5.100000e+001,5.398280e+001,5.329520e+001,-2.982802e+000
2.780000e+001,7.200000e+001,5.398441e+001,5.329405e+001,1.801559e+001
2.782000e+001,5.900000e+001,5.398585e+001,5.329269e+001,5.014152e+000
2.784000e+001,7.000000e+001,5.398713e+001,5.329111e+001,1.601287e+001
2.786000e+001,6.500000e+001,5.398827e+001,5.328932e+001,1.101173e+001
2.788000e+001,5.700000e+001,5.398926e+001,5.328733e+001,3.010740e+000
2.790000e+001,5.900000e+001,5.399011e+001,5.328514e+001,5.009888e+000
2.792000e+001,7.500000e+001,5.399083e+001,5.328276e+001,2.100917e+001
2.794000e+001,6.600000e+001,5.399143e+001,5.328019e+001,1.200857e+001
2.796000e+001,7.100000e+001,5.399190e+001,5.327745e+001,1.700810e+001
2.798000e+001,6.000000e+001,5.399227e+001,5.327453e+001,6.007733e+000
2.800000e+001,6.200000e+001,5.399252e+001,5.327144e+001,8.007476e+000
2.802000e+001,7.300000e+001,5.399268e+001,5.326819e+001,1.900732e+001
2.804000e+001,5.400000e+001,5.399274e+001,5.326479e+001,7.258743e-003
2.806000e+001,6.800000e+001,5.399272e+001,5.326124e+001,1.400728e+001
2.808000e+001,6.900000e+001,5.399261e+001,5.325755e+001,1.500739e+001
2.810000e+001,6.300000e+001,5.399243e+001,5.325372e+001,9.007573e+000
2.812000e+001,6.000000e+001,5.399218e+001,5.324976e+001,6.007824e+000
2.814000e+001,6.200000e+001,5.399186e+001,5.324567e+001,8.008135e+000
2.816000e+001,7.700000e+001,5.399150e+001,5.324147e+001,2.300850e+001
2.818000e+001,5.500000e+001,5.399108e+001,5.323715e+001,1.008918e+000
2.820000e+001,6.100000e+001,5.399062e+001,5.323273e+001,7.009376e+000
2.822000e+001,7.700000e+001,5.399013e+001,5.322820e+001,2.300987e+001
2.824000e+001,6.200000e+001,5.398961e+001,5.322359e+001,8.010391e+000
2.826000e+001,7.100000e+001,5.398907e+001,5.321888e+001,1.701093e+001
2.828000e+001,7.800000e+001,5.398851e+001,5.321410e+001,2.401149e+001
2.830000e+001,6.700000e+001,5.398794e+001,5.320923e+001,1.301206e+001
2.832000e+001,7.500000e+001,5.398737e+001,5.320430e+001,2.101263e+001
2.834000e+001,5.900000e+001,5.398680e+001,5.319931e+001,5.013197e+000
2.836000e+001,6.300000e+001,5.398625e+001,5.319425e+001,9.013750e+000
2.838000e+001,7.000000e+001,5.398571e+001,5.318915e+001,1.601429e+001
2.840000e+001,8.300000e+001,5.398521e+001,5.318400e+001,2.901479e+001
2.842000e+001,6.400000e+001,5.398473e+001,5.317881e+001,1.001527e+001
2.844000e+001,6.700000e+001,5.398429e+001,5.317359e+001,1.301571e+001
2.846000e+001,6.000000e+001,5.398390e+001,5.316834e+001,6.016099e+000
2.848000e+001,6.700000e+001,5.398356e+001,5.316307e+001,1.301644e+001
2.850000e+001,8.000000e+001,5.398329e+001,5.315779e+001,2.601671e+001
2.852000e+001,8.000000e+001,5.398308e+001,5.315249e+001,2.601692e+001
2.854000e+001,7.500000e+001,5.398294e+001,5.314720e+001,2.101706e+001
2.856000e+001,6.500000e+001,5.398289e+001,5.314190e+001,1.101711e+001
2.858000e+001,6.900000e+001,5.398292e+001,5.313662e+001,1.501708e+001
2.860000e+001,5.000000e+001,5.398306e+001,5.313135e+001,-3.983057e+000
2.862000e+001,7.200000e+001,5.398329e+001,5.312611e+001,1.801671e+001
2.864000e+001,6.400000e+001,5.398364e+001,5.312089e+001,1.001636e+001
2.866000e+001,7.700000e+001,5.398410e+001,5.311570e+001,2.301590e+001
2.868000e+001,6.800000e+001,5.398470e+001,5.311056e+001,1.401530e+001
2.870000e+001,6.900000e+001,5.398542e+001,5.310546e+001,1.501458e+001
2.872000e+001,7.200000e+001,5.398628e+001,5.310041e+001,1.801372e+001
2.874000e+001,5.900000e+001,5.398730e+001,5.309543e+001,5.012704e+000
2.876000e+001,5.800000e+001,5.398846e+001,5.309050e+001,4.011536e+000
2.878000e+001,6.400000e+001,5.398980e+001,5.308565e+001,1.001020e+001
2.880000e+001,7.600000e+001,5.399130e+001,5.308087e+001,2.200870e+001
2.882000e+001,5.700000e+001,5.399298e+001,5.307618e+001,3.007021e+000
2.884000e+001,6.100000e+001,5.399485e+001,5.307157e+001,7.005153e+000
2.886000e+001,4.200000e+001,5.399691e+001,5.306706e+001,-1.199691e+001
2.888000e+001,6.500000e+001,5.399917e+001,5.306265e+001,1.100083e+001
2.890000e+001,5.400000e+001,5.400165e+001,5.305835e+001,-1.649733e-003
2.892000e+001,4.800000e+001,5.400434e+001,5.305416e+001,-6.004343e+000
2.894000e+001,4.500000e+001,5.400726e+001,5.305009e+001,-9.007263e+000
2.896000e+001,5.400000e+001,5.401042e+001,5.304614e+001,-1.041755e-002
2.898000e+001,4.300000e+001,5.401381e+001,5.304232e+001,-1.101381e+001
2.900000e+001,5.500000e+001,5.401746e+001,5.303865e+001,9.825367e-001
2.902000e+001,4.500000e+001,5.402137e+001,5.303511e+001,-9.021371e+000
2.904000e+001,5.600000e+001,5.402555e+001,5.303173e+001,1.974453e+000
2.906000e+001,6.500000e+001,5.403000e+001,5.302850e+001,1.097000e+001
2.908000e+001,6.600000e+001,5.403474e+001,5.302543e+001,1.196526e+001
2.910000e+001,5.200000e+001,5.403977e+001,5.302253e+001,-2.039768e+000
2.912000e+001,5.700000e+001,5.409135e+001,5.301981e+001,2.908652e+000
2.914000e+001,4.400000e+001,5.409734e+001,5.301726e+001,-1.009734e+001
2.916000e+001,5.600000e+001,5.410366e+001,5.301489e+001,1.896345e+000
2.918000e+001,4.900000e+001,5.411028e+001,5.301270e+001,-5.110285e+000
2.920000e+001,5.100000e+001,5.414014e+001,5.301068e+001,-3.140145e+000
2.922000e+001,5.500000e+001,5.414759e+001,5.300884e+001,8.524139e-001
2.924000e+001,4.700000e+001,5.415535e+001,5.300716e+001,-7.155351e+000
2.926000e+001,4.600000e+001,5.416344e+001,5.300565e+001,-8.163440e+000
2.928000e+001,6.300000e+001,5.417185e+001,5.300431e+001,8.828145e+000
2.930000e+001,5.200000e+001,5.418060e+001,5.300313e+001,-2.180598e+000
2.932000e+001,5.600000e+001,5.418967e+001,5.300211e+001,1.810329e+000
2.934000e+001,5.500000e+001,5.419908e+001,5.300126e+001,8.009247e-001
2.936000e+001,4.400000e+001,5.420881e+001,5.300056e+001,-1.020881e+001
2.938000e+001,5.200000e+001,5.421889e+001,5.300001e+001,-2.218889e+000
2.940000e+001,5.900000e+001,5.422930e+001,5.299962e+001,4.770698e+000
2.942000e+001,4.700000e+001,5.424006e+001,5.299939e+001,-7.240057e+000
2.944000e+001,5.000000e+001,5.425116e+001,5.299930e+001,-4.251156e+000
2.946000e+001,4.700000e+001,5.426260e+001,5.299936e+001,-7.262602e+000
2.948000e+001,5.800000e+001,5.427440e+001,5.299957e+001,3.725601e+000
2.950000e+001,6.000000e+001,5.428655e+001,5.299992e+001,5.713451e+000
2.952000e+001,5.600000e+001,5.429906e+001,5.300041e+001,1.700944e+000
2.954000e+001,4.900000e+001,5.431193e+001,5.300104e+001,-5.311925e+000
2.956000e+001,5.000000e+001,5.432516e+001,5.300181e+001,-4.325159e+000
2.958000e+001,6.100000e+001,5.433876e+001,5.300271e+001,6.661238e+000
2.960000e+001,5.600000e+001,5.435274e+001,5.300375e+001,1.647261e+000
2.962000e+001,3.700000e+001,5.436710e+001,5.300492e+001,-1.736710e+001
2.964000e+001,4.000000e+001,5.438183e+001,5.300622e+001,-1.438183e+001
2.966000e+001,4.600000e+001,5.439696e+001,5.300765e+001,-8.396964e+000
2.968000e+001,5.300000e+001,5.441249e+001,5.300920e+001,-1.412487e+000
2.970000e+001,5.500000e+001,5.442841e+001,5.301088e+001,5.715884e-001
2.972000e+001,3.100000e+001,5.444474e+001,5.301268e+001,-2.344474e+001
2.974000e+001,5.900000e+001,5.446149e+001,5.301460e+001,4.538512e+000
2.976000e+001,4.800000e+001,5.447865e+001,5.301663e+001,-6.478655e+000
2.978000e+001,5.200000e+001,5.449625e+001,5.301879e+001,-2.496249e+000
2.980000e+001,4.100000e+001,5.451428e+001,5.302105e+001,-1.351428e+001
2.982000e+001,5.700000e+001,5.453275e+001,5.302343e+001,2.467245e+000
2.984000e+001,4.400000e+001,5.455168e+001,5.302592e+001,-1.055168e+001
2.986000e+001,4.200000e+001,5.457107e+001,5.302851e+001,-1.257107e+001
2.988000e+001,3.900000e+001,5.459094e+001,5.303121e+001,-1.559094e+001
2.990000e+001,4.700000e+001,5.461128e+001,5.303402e+001,-7.611283e+000
2.992000e+001,3.300000e+001,5.463212e+001,5.303692e+001,-2.163212e+001
2.994000e+001,4.400000e+001,5.465347e+001,5.303993e+001,-1.065347e+001
2.996000e+001,4.200000e+001,5.467533e+001,5.304303e+001,-1.267533e+001
2.998000e+001,4.500000e+001,5.469772e+001,5.304623e+001,-9.697723e+000
3.000000e+001,5.500000e+001,5.472066e+001,5.304952e+001,2.793403e-001
3.002000e+001,5.000000e+001,5.474415e+001,5.305290e+001,-4.744155e+000
3.004000e+001,5.400000e+001,5.476822e+001,5.305638e+001,-7.682239e-001
3.006000e+001,4.700000e+001,5.479288e+001,5.305994e+001,-7.792883e+000
3.008000e+001,5.500000e+001,5.481815e+001,5.306358e+001,1.818510e-001
3.010000e+001,4.900000e+001,5.484404e+001,5.306731e+001,-5.844040e+000
3.012000e+001,5.000000e+001,5.487058e+001,5.307112e+001,-4.870576e+000
3.014000e+001,4.900000e+001,5.489778e+001,5.307501e+001,-5.897777e+000
3.016000e+001,4.700000e+001,5.492566e+001,5.307898e+001,-7.925664e+000
3.018000e+001,4.300000e+001,5.495426e+001,5.308302e+001,-1.195426e+001
3.020000e+001,4.300000e+001,5.498359e+001,5.308714e+001,-1.198359e+001
3.022000e+001,4.400000e+001,5.501368e+001,5.309133e+001,-1.101368e+001
3.024000e+001,6.200000e+001,5.504456e+001,5.309559e+001,6.955442e+000
3.026000e+001,3.200000e+001,5.507625e+001,5.309991e+001,-2.307625e+001
3.028000e+001,6.700000e+001,5.510879e+001,5.310430e+001,1.189121e+001
3.030000e+001,4.500000e+001,5.514221e+001,5.310876e+001,-1.014221e+001
3.032000e+001,5.000000e+001,5.517655e+001,5.311327e+001,-5.176550e+000
3.034000e+001,4.100000e+001,5.521184e+001,5.311785e+001,-1.421184e+001
3.036000e+001,4.600000e+001,5.524812e+001,5.312248e+001,-9.248123e+000
3.038000e+001,4.800000e+001,5.528544e+001,5.312717e+001,-7.285442e+000
3.040000e+001,3.600000e+001,5.532384e+001,5.313191e+001,-1.932384e+001
3.042000e+001,4.500000e+001,5.536337e+001,5.313670e+001,-1.036337e+001
3.044000e+001,4.800000e+001,5.540409e+001,5.314154e+001,-7.404088e+000
3.046000e+001,4.400000e+001,5.544604e+001,5.314643e+001,-1.144604e+001
3.048000e+001,4.500000e+001,5.548929e+001,5.315136e+001,-1.048929e+001
3.050000e+001,4.800000e+001,5.553391e+001,5.315634e+001,-7.533906e+000
3.052000e+001,5.000000e+001,5.557995e+001,5.316136e+001,-5.579952e+000
3.054000e+001,4.200000e+001,5.562750e+001,5.316642e+001,-1.362750e+001
3.056000e+001,5.900000e+001,5.567664e+001,5.317151e+001,3.323358e+000
3.058000e+001,4.200000e+001,5.572745e+001,5.317664e+001,-1.372745e+001
3.060000e+001,5.100000e+001,5.578003e+001,5.318181e+001,-4.780025e+000
3.062000e+001,5.000000e+001,5.583446e+001,5.318700e+001,-5.834464e+000
3.064000e+001,4.700000e+001,5.589087e+001,5.319222e+001,-8.890874e+000
3.066000e+001,5.200000e+001,5.594937e+001,5.319748e+001,-3.949374e+000
3.068000e+001,6.400000e+001,5.601009e+001,5.320275e+001,7.989910e+000
3.070000e+001,4.700000e+001,5.607316e+001,5.320805e+001,-9.073158e+000
3.072000e+001,4.200000e+001,5.613873e+001,5.321337e+001,-1.413873e+001
3.074000e+001,3.200000e+001,5.620696e+001,5.321871e+001,-2.420696e+001
3.076000e+001,5.000000e+001,5.627804e+001,5.322407e+001,-6.278039e+000
3.078000e+001,5.200000e+001,5.635215e+001,5.322944e+001,-4.352147e+000
3.080000e+001,4.900000e+001,5.642950e+001,5.323483e+001,-7.429499e+000
3.082000e+001,5.700000e+001,5.651032e+001,5.324022e+001,4.896777e-001
3.084000e+001,5.600000e+001,5.659487e+001,5.324563e+001,-5.948725e-001
3.086000e+001,6.100000e+001,5.668342e+001,5.325104e+001,4.316576e+000
3.088000e+001,5.700000e+001,5.677628e+001,5.325646e+001,2.237183e-001
3.090000e+001,6.300000e+001,5.687378e+001,5.326188e+001,6.126216e+000
3.092000e+001,6.300000e+001,5.697631e+001,5.326730e+001,6.023694e+000
3.094000e+001,4.900000e+001,5.708427e+001,5.327273e+001,-8.084268e+000
3.096000e+001,7.300000e+001,5.719815e+001,5.327814e+001,1.580185e+001
3.098000e+001,5.800000e+001,5.731849e+001,5.328356e+001,6.815128e-001
3.100000e+001,5.300000e+001,5.744594e+001,5.328896e+001,-4.445939e+000
3.102000e+001,5.900000e+001,5.758129e+001,5.329436e+001,1.418714e+000
3.104000e+001,7.400000e+001,5.772552e+001,5.329975e+001,1.627448e+001
3.106000e+001,5.800000e+001,5.787994e+001,5.330512e+001,1.200635e-001
3.108000e+001,5.500000e+001,5.804633e+001,5.331048e+001,-3.046328e+000
3.110000e+001,5.900000e+001,5.822723e+001,5.331582e+001,7.727715e-001
3.112000e+001,6.900000e+001,5.842634e+001,5.332114e+001,1.057366e+001
3.114000e+001,6.300000e+001,5.864918e+001,5.332644e+001,4.350816e+000
3.116000e+001,6.500000e+001,5.890400e+001,5.333172e+001,6.096005e+000
3.118000e+001,7.200000e+001,5.920312e+001,5.333698e+001,1.279688e+001
3.120000e+001,6.600000e+001,5.956493e+001,5.334220e+001,6.435067e+000
3.122000e+001,6.000000e+001,6.001643e+001,5.334740e+001,-1.642688e-002
3.124000e+001,6.200000e+001,6.059675e+001,5.335257e+001,1.403253e+000
3.126000e+001,7.400000e+001,6.136166e+001,5.335770e+001,1.263834e+001
3.128000e+001,7.700000e+001,6.238911e+001,5.336280e+001,1.461089e+001
3.130000e+001,7.400000e+001,6.378581e+001,5.336786e+001,1.021419e+001
3.132000e+001,7.400000e+001,6.569463e+001,5.337288e+001,8.305370e+000
3.134000e+001,8.300000e+001,6.830237e+001,5.337786e+001,1.469763e+001
3.136000e+001,8.700000e+001,7.184714e+001,5.338280e+001,1.515286e+001
3.138000e+001,1.030000e+002,7.662437e+001,5.338769e+001,2.637563e+001
3.140000e+001,1.110000e+002,8.298996e+001,5.339253e+001,2.801004e+001
3.142000e+001,9.900000e+001,9.135908e+001,5.339733e+001,7.640921e+000
3.144000e+001,1.150000e+002,1.021987e+002,5.340207e+001,1.280126e+001
3.146000e+001,1.030000e+002,1.160126e+002,5.340676e+001,-1.301263e+001
3.148000e+001,1.630000e+002,1.333170e+002,5.341140e+001,2.968305e+001
3.150000e+001,1.760000e+002,1.546067e+002,5.341598e+001,2.139335e+001
3.152000e+001,1.720000e+002,1.803127e+002,5.342050e+001,-8.312722e+000
3.154000e+001,2.240000e+002,2.107523e+002,5.342496e+001,1.324771e+001
3.156000e+001,2.330000e+002,2.460748e+002,5.342935e+001,-1.307477e+001
3.158000e+001,2.520000e+002,2.862086e+002,5.343368e+001,-3.420863e+001
3.160000e+001,2.960000e+002,3.308143e+002,5.343795e+001,-3.481427e+001
3.162000e+001,3.630000e+002,3.792489e+002,5.344214e+001,-1.624893e+001
3.164000e+001,4.570000e+002,4.305492e+002,5.344626e+001,2.645085e+001
3.166000e+001,4.560000e+002,4.834353e+002,5.345031e+001,-2.743533e+001
3.168000e+001,5.220000e+002,5.363414e+002,5.345428e+001,-1.434137e+001
3.170000e+001,6.030000e+002,5.874711e+002,5.345818e+001,1.552889e+001
3.172000e+001,6.410000e+002,6.348823e+002,5.346200e+001,6.117735e+000
3.174000e+001,7.210000e+002,6.765981e+002,5.346573e+001,4.440189e+001
3.176000e+001,7.800000e+002,7.107443e+002,5.346938e+001,6.925566e+001
3.178000e+001,7.730000e+002,7.357017e+002,5.347295e+001,3.729832e+001
3.180000e+001,6.950000e+002,7.437569e+002,5.347643e+001,-4.875686e+001
3.182000e+001,7.040000e+002,7.029024e+002,5.347982e+001,1.097562e+000
3.184000e+001,6.460000e+002,6.361036e+002,5.348312e+001,9.896411e+000
3.186000e+001,5.780000e+002,5.706324e+002,5.348632e+001,7.367596e+000
3.188000e+001,5.030000e+002,5.139976e+002,5.348943e+001,-1.099761e+001
3.190000e+001,4.310000e+002,4.490676e+002,5.349245e+001,-1.806761e+001
3.192000e+001,3.780000e+002,3.820024e+002,5.349536e+001,-4.002364e+000
3.194000e+001,3.360000e+002,3.234637e+002,5.349817e+001,1.253627e+001
3.196000e+001,2.930000e+002,2.768703e+002,5.350088e+001,1.612971e+001
3.198000e+001,2.450000e+002,2.407587e+002,5.350348e+001,4.241315e+000
3.200000e+001,1.960000e+002,2.124549e+002,5.350597e+001,-1.645488e+001
3.202000e+001,2.280000e+002,1.897446e+002,5.350836e+001,3.825535e+001
3.204000e+001,1.680000e+002,1.711638e+002,5.351063e+001,-3.163816e+000
3.206000e+001,1.430000e+002,1.558032e+002,5.351279e+001,-1.280323e+001
3.208000e+001,1.430000e+002,1.430644e+002,5.351484e+001,-6.435770e-002
3.210000e+001,1.140000e+002,1.324987e+002,5.351677e+001,-1.849867e+001
3.212000e+001,1.180000e+002,1.237332e+002,5.351857e+001,-5.733248e+000
3.214000e+001,1.170000e+002,1.164477e+002,5.352026e+001,5.523153e-001
3.216000e+001,1.220000e+002,1.103707e+002,5.352182e+001,1.162934e+001
3.218000e+001,9.200000e+001,1.052790e+002,5.352326e+001,-1.327899e+001
3.220000e+001,1.050000e+002,1.009939e+002,5.352457e+001,4.006147e+000
3.222000e+001,9.500000e+001,9.737466e+001,5.352575e+001,-2.374656e+000
3.224000e+001,1.070000e+002,9.431227e+001,5.352680e+001,1.268773e+001
3.226000e+001,1.060000e+002,9.172303e+001,5.352771e+001,1.427697e+001
3.228000e+001,9.700000e+001,8.954402e+001,5.352849e+001,7.455977e+000
3.230000e+001,9.000000e+001,8.772972e+001,5.352913e+001,2.270283e+000
3.232000e+001,9.100000e+001,8.624973e+001,5.352964e+001,4.750265e+000
3.234000e+001,8.700000e+001,8.508758e+001,5.353000e+001,1.912415e+000
3.236000e+001,8.300000e+001,8.424009e+001,5.353021e+001,-1.240086e+000
3.238000e+001,8.300000e+001,8.371729e+001,5.353028e+001,-7.172927e-001
3.240000e+001,7.200000e+001,8.354270e+001,5.353021e+001,-1.154270e+001
3.242000e+001,6.800000e+001,8.375349e+001,5.352998e+001,-1.575349e+001
3.244000e+001,8.800000e+001,8.440061e+001,5.352960e+001,3.599388e+000
3.246000e+001,8.400000e+001,8.554832e+001,5.352907e+001,-1.548318e+000
3.248000e+001,8.200000e+001,8.727302e+001,5.352838e+001,-5.273018e+000
3.250000e+001,1.040000e+002,8.966105e+001,5.352754e+001,1.433895e+001
3.252000e+001,9.100000e+001,9.280520e+001,5.352653e+001,-1.805197e+000
3.254000e+001,9.900000e+001,9.679985e+001,5.352536e+001,2.200153e+000
3.256000e+001,1.250000e+002,1.017347e+002,5.352403e+001,2.326534e+001
3.258000e+001,1.150000e+002,1.076870e+002,5.352254e+001,7.313016e+000
3.260000e+001,1.490000e+002,1.147132e+002,5.352087e+001,3.428678e+001
3.262000e+001,1.200000e+002,1.228396e+002,5.351904e+001,-2.839614e+000
3.264000e+001,1.630000e+002,1.320529e+002,5.351703e+001,3.094710e+001
3.266000e+001,1.420000e+002,1.422915e+002,5.351485e+001,-2.914694e-001
3.268000e+001,1.590000e+002,1.534373e+002,5.351250e+001,5.562714e+000
3.270000e+001,1.930000e+002,1.653091e+002,5.350996e+001,2.769088e+001
3.272000e+001,1.860000e+002,1.776572e+002,5.350725e+001,8.342774e+000
3.274000e+001,1.880000e+002,1.901601e+002,5.350436e+001,-2.160145e+000
3.276000e+001,2.020000e+002,2.024253e+002,5.350128e+001,-4.252720e-001
